validdate;pm10:ugm3;pm2p5:ugm3;pm1:ugm3;so2:ugm3;no2:ugm3;t_2m:C;co:ugm3;wind_speed_10m:ms;relative_humidity_2m:p;precip_1h:mm;sfc_pressure:Pa;global_rad:W
2018-07-28T12:00:00Z;111.614;79.973;68.142;66.234;73.972;30.6;806.270;2.1;80.4;0.08;100022.9;0.0
2018-07-28T15:00:00Z;105.722;75.993;65.012;82.671;77.898;29.1;904.854;2.0;82.8;0.00;100125.2;0.0
2018-07-28T18:00:00Z;117.872;84.805;72.686;99.496;82.108;28.2;1034.684;1.3;90.9;0.00;100024.1;0.0
2018-07-28T21:00:00Z;132.434;95.382;81.966;87.459;76.798;27.1;1195.494;2.0;95.0;0.00;100019.9;0.0
2018-07-29T00:00:00Z;108.710;77.852;66.531;46.895;54.756;29.5;823.606;2.1;78.1;0.00;100104.2;331.3
2018-07-29T03:00:00Z;51.770;36.839;31.221;19.138;15.851;33.1;398.242;1.2;62.7;0.00;100108.7;758.4
2018-07-29T06:00:00Z;45.137;32.025;27.100;15.083;6.607;35.1;293.699;2.1;50.6;0.00;99890.7;724.6
2018-07-29T09:00:00Z;46.145;32.756;27.783;18.457;11.099;34.9;288.659;1.8;50.3;0.00;99798.7;298.2
2018-07-29T12:00:00Z;104.639;75.366;65.106;78.589;77.823;33.2;933.294;0.3;59.0;0.00;99910.4;0.0
2018-07-29T15:00:00Z;121.416;87.613;75.811;101.056;82.928;29.7;1160.596;1.5;86.0;0.00;99996.4;0.0
2018-07-29T18:00:00Z;131.111;94.571;81.846;111.690;82.331;28.9;1226.818;1.7;89.4;0.00;99910.8;0.0
2018-07-29T21:00:00Z;133.410;96.187;83.235;91.723;74.815;27.9;1231.313;1.6;89.0;0.00;99901.4;0.0
2018-07-30T00:00:00Z;103.544;74.197;63.869;45.310;55.371;30.7;785.852;1.4;70.8;0.00;99991.8;338.6
2018-07-30T03:00:00Z;59.549;42.366;36.160;18.872;16.375;34.1;364.852;1.9;54.2;0.00;100027.7;792.7
2018-07-30T06:00:00Z;57.489;40.813;34.827;15.821;8.356;35.1;299.228;1.8;50.5;0.00;99840.8;738.0
2018-07-30T09:00:00Z;61.166;43.460;37.173;20.994;14.712;34.4;314.485;1.4;50.0;0.00;99731.1;278.5
2018-07-30T12:00:00Z;98.914;70.991;61.259;61.692;67.227;31.6;713.102;2.1;68.1;0.00;99906.7;0.0
2018-07-30T15:00:00Z;93.264;67.111;58.095;75.905;72.675;29.9;810.913;2.2;75.6;0.00;99958.6;0.0
2018-07-30T18:00:00Z;88.510;63.723;55.131;81.841;69.566;29.4;789.314;2.1;79.4;0.00;99893.1;0.0
2018-07-30T21:00:00Z;98.647;71.127;61.616;74.386;64.481;28.3;904.276;2.7;88.5;0.00;99903.4;0.0
2018-07-31T00:00:00Z;80.596;57.743;49.786;36.346;42.054;30.3;608.245;3.6;78.4;0.00;100037.4;333.9
2018-07-31T03:00:00Z;40.023;28.515;24.498;16.064;9.507;33.8;339.077;2.0;59.8;0.03;100093.9;766.5
2018-07-31T06:00:00Z;36.432;25.888;22.213;13.185;5.695;34.9;274.680;1.6;53.7;0.02;99848.0;685.0
2018-07-31T09:00:00Z;41.882;29.783;25.589;17.839;11.614;33.6;294.582;1.2;58.0;0.00;99815.6;278.5
2018-07-31T12:00:00Z;70.529;50.722;43.970;53.661;60.425;31.9;634.518;2.5;68.2;0.00;99942.0;0.0
2018-07-31T15:00:00Z;90.584;65.339;56.740;81.674;79.862;30.3;877.905;1.4;80.7;0.00;100006.7;0.0
2018-07-31T18:00:00Z;104.257;75.303;65.471;100.188;75.452;29.4;1029.490;1.3;87.6;0.00;99942.4;0.0
2018-07-31T21:00:00Z;122.123;88.278;76.816;87.791;68.989;28.3;1207.105;1.8;92.3;0.00;99959.4;0.0
2018-08-01T00:00:00Z;94.813;68.054;58.931;41.550;53.677;30.3;761.503;2.5;77.5;0.00;100035.5;301.3
2018-08-01T03:00:00Z;65.858;46.898;40.338;16.616;11.415;33.6;383.879;2.0;59.9;0.00;100051.5;743.9
2018-08-01T06:00:00Z;60.785;43.228;37.158;13.778;6.386;35.1;338.999;1.9;54.2;0.02;99838.4;687.2
2018-08-01T09:00:00Z;57.535;40.957;35.233;16.505;10.756;34.8;337.541;3.3;49.7;0.00;99739.5;281.5
2018-08-01T12:00:00Z;80.497;57.801;50.042;50.554;60.872;31.8;617.475;1.0;69.9;0.00;99880.8;0.0
2018-08-01T15:00:00Z;86.558;62.365;54.141;68.794;70.649;30.5;724.889;1.3;79.9;0.00;99957.3;0.0
2018-08-01T18:00:00Z;105.966;76.395;66.360;87.406;73.389;30.3;890.128;0.6;81.4;0.00;99874.9;0.0
2018-08-01T21:00:00Z;126.714;91.427;79.490;84.107;66.254;27.7;1079.794;1.0;94.6;0.00;99916.4;0.0
2018-08-02T00:00:00Z;107.936;77.387;67.011;40.515;48.674;29.9;724.259;1.7;80.5;0.16;100002.5;308.9
2018-08-02T03:00:00Z;69.159;49.269;42.383;15.654;9.357;32.8;384.877;1.7;63.3;0.09;100037.1;715.8
2018-08-02T06:00:00Z;65.474;46.589;40.041;13.657;6.115;34.5;348.260;1.6;57.6;0.05;99780.2;686.3
2018-08-02T09:00:00Z;68.655;48.873;42.014;17.005;10.214;34.0;363.988;2.5;56.0;0.04;99708.0;288.9
2018-08-02T12:00:00Z;95.288;68.376;59.117;55.190;65.416;31.3;676.646;1.0;70.8;0.04;99840.1;0.0
2018-08-02T15:00:00Z;101.277;72.910;63.037;76.013;68.409;30.2;799.939;1.1;82.1;0.00;99887.6;0.0
2018-08-02T18:00:00Z;114.829;82.775;71.587;97.142;71.486;30.0;964.915;0.7;81.0;0.00;99793.2;0.0
2018-08-02T21:00:00Z;121.890;87.940;76.109;87.502;71.313;28.4;1080.134;1.6;90.7;0.00;99813.7;0.0
2018-08-03T00:00:00Z;93.866;67.322;57.925;42.816;48.985;29.9;698.617;2.5;74.7;0.00;99893.5;319.7
2018-08-03T03:00:00Z;34.795;24.802;21.153;14.927;8.458;33.0;285.023;1.1;55.5;0.04;99917.5;684.7
2018-08-03T06:00:00Z;30.505;21.701;18.493;12.187;5.453;33.9;233.851;2.6;51.2;0.02;99737.8;564.8
2018-08-03T09:00:00Z;32.176;22.882;19.442;14.845;11.443;33.4;232.558;3.3;54.2;0.00;99636.0;195.4
2018-08-03T12:00:00Z;48.553;34.792;29.824;37.210;42.226;30.9;394.089;2.9;67.6;0.05;99764.5;0.0
2018-08-03T15:00:00Z;80.637;57.897;49.724;65.562;56.023;29.6;618.100;2.9;72.3;0.00;99832.1;0.0
2018-08-03T18:00:00Z;101.639;73.210;63.148;94.003;62.102;28.4;851.860;1.9;79.1;0.00;99777.4;0.0
2018-08-03T21:00:00Z;101.502;73.085;63.084;76.146;65.515;27.7;842.449;1.8;83.4;0.00;99858.4;0.0
2018-08-04T00:00:00Z;75.561;54.024;46.307;36.215;42.601;29.8;522.728;2.3;73.0;0.00;99941.5;267.7
2018-08-04T03:00:00Z;56.188;39.788;33.606;18.031;16.084;32.1;322.990;1.8;63.5;0.06;99993.4;618.1
2018-08-04T06:00:00Z;60.614;42.901;36.302;17.072;9.837;32.8;323.872;1.5;59.7;0.24;99770.7;521.1
2018-08-04T09:00:00Z;62.920;44.601;37.859;19.895;13.524;30.1;339.456;1.6;75.2;1.49;99817.2;199.7
2018-08-04T12:00:00Z;90.832;65.048;55.885;55.220;61.651;28.3;668.680;1.4;83.4;0.32;99928.2;0.0
2018-08-04T15:00:00Z;137.679;99.094;85.481;107.055;70.069;27.7;1115.515;1.1;91.4;0.00;99974.8;0.0
2018-08-04T18:00:00Z;146.320;105.323;90.968;107.977;68.251;27.3;1191.767;0.9;94.0;0.00;99959.4;0.0
2018-08-04T21:00:00Z;121.944;87.644;75.619;77.945;71.792;27.2;962.527;0.7;94.0;0.00;99993.6;0.0
2018-08-05T00:00:00Z;113.418;81.004;69.602;50.034;54.619;28.8;716.238;1.5;83.4;0.08;100138.1;305.3
2018-08-05T03:00:00Z;107.691;76.333;65.061;22.288;13.497;31.1;397.974;1.7;74.8;0.09;100149.5;719.4
2018-08-05T06:00:00Z;95.693;67.793;57.784;16.086;6.578;33.0;337.302;1.4;61.0;0.03;99898.8;697.4
2018-08-05T09:00:00Z;91.878;65.144;55.583;19.740;12.983;32.9;345.744;1.5;60.4;0.00;99837.9;288.5
2018-08-05T12:00:00Z;123.651;88.424;76.084;64.943;72.588;30.9;748.629;2.2;73.4;0.03;100022.8;0.0
2018-08-05T15:00:00Z;126.673;91.126;78.876;100.656;82.207;29.6;1078.823;1.4;84.8;0.00;100055.7;0.0
2018-08-05T18:00:00Z;126.429;90.990;78.851;113.516;79.980;29.2;1090.940;1.4;86.8;0.00;100056.5;0.0
2018-08-05T21:00:00Z;125.496;90.363;78.399;91.798;68.160;28.3;1084.394;1.4;87.4;0.00;100033.0;0.0
2018-08-06T00:00:00Z;102.376;73.214;63.272;49.927;45.759;29.6;691.324;1.6;77.9;0.00;100152.9;302.1
2018-08-06T03:00:00Z;75.717;53.874;46.282;21.934;12.970;31.6;406.689;2.1;70.0;0.12;100122.7;696.3
2018-08-06T06:00:00Z;62.469;44.400;38.081;15.161;6.537;33.3;338.420;1.6;63.1;0.05;99954.9;669.2
2018-08-06T09:00:00Z;61.283;43.602;37.452;18.894;12.251;31.9;356.146;2.5;69.1;0.10;99855.8;276.7
2018-08-06T12:00:00Z;91.711;65.857;57.001;59.649;67.715;30.4;715.046;1.0;78.2;0.01;99991.1;0.0
2018-08-06T15:00:00Z;114.917;82.880;72.006;97.940;72.288;29.6;1009.524;1.2;86.4;0.00;100069.8;0.0
2018-08-06T18:00:00Z;134.795;97.320;84.650;120.547;74.176;28.7;1230.923;1.3;91.5;0.00;100011.6;0.0
2018-08-06T21:00:00Z;142.598;102.952;89.553;96.747;65.280;28.1;1297.101;1.3;92.4;0.05;100047.3;0.0
2018-08-07T00:00:00Z;104.715;74.983;64.815;50.800;47.667;29.6;726.082;1.1;80.3;0.06;100177.7;289.3
2018-08-07T03:00:00Z;60.492;43.099;36.883;18.837;11.606;32.5;337.222;1.4;65.6;0.03;100141.1;723.5
2018-08-07T06:00:00Z;51.705;36.792;31.415;14.521;6.005;34.2;285.176;1.5;56.7;0.01;99966.4;713.5
2018-08-07T09:00:00Z;50.458;35.926;30.687;17.055;9.839;34.3;295.926;0.7;54.0;0.00;99810.2;307.5
2018-08-07T12:00:00Z;85.949;61.871;53.549;66.187;78.676;32.7;750.064;0.9;64.9;0.00;99962.9;0.0
2018-08-07T15:00:00Z;138.666;100.359;87.305;127.084;82.666;31.5;1358.621;0.7;77.5;0.00;100076.8;0.0
2018-08-07T18:00:00Z;185.378;134.267;116.960;158.702;83.999;30.4;1829.981;0.4;85.5;0.00;100016.0;0.0
2018-08-07T21:00:00Z;218.449;158.281;137.986;131.248;79.203;29.6;2211.603;0.5;90.4;0.00;100027.4;0.0
2018-08-08T00:00:00Z;151.358;108.925;94.570;68.293;81.666;31.8;1321.353;0.6;76.5;0.00;100151.9;312.9
2018-08-08T03:00:00Z;81.084;57.891;49.835;25.978;25.831;33.7;547.348;0.8;66.2;0.18;100198.4;678.7
2018-08-08T06:00:00Z;69.828;49.764;42.656;18.706;9.755;34.1;422.252;1.8;60.9;0.04;100062.8;560.9
2018-08-08T09:00:00Z;71.938;51.276;43.975;21.110;12.136;34.2;427.623;1.5;57.8;0.00;99949.6;231.5
2018-08-08T12:00:00Z;109.175;78.477;67.860;66.293;76.304;31.7;832.933;1.1;76.9;0.00;100024.8;0.0
2018-08-08T15:00:00Z;121.360;87.696;76.202;103.071;87.946;30.4;1119.530;1.5;83.3;0.00;100143.1;0.0
2018-08-08T18:00:00Z;136.831;99.027;86.174;122.903;79.533;29.4;1325.963;1.4;89.9;0.00;100093.5;0.0
2018-08-08T21:00:00Z;154.490;111.803;97.313;103.895;70.414;28.5;1492.012;1.5;93.6;0.00;100046.8;0.0
2018-08-09T00:00:00Z;111.963;80.511;69.741;49.799;65.212;31.1;918.822;1.1;76.5;0.00;100119.9;327.7
2018-08-09T03:00:00Z;47.068;33.519;28.713;16.212;13.382;34.2;367.859;0.4;61.5;0.03;100152.0;705.9
2018-08-09T06:00:00Z;43.275;30.729;26.236;12.811;6.136;34.8;312.186;1.3;59.0;0.03;99974.0;632.5
2018-08-09T09:00:00Z;40.081;28.426;24.162;15.214;10.206;34.9;287.723;1.0;55.3;0.03;99810.2;275.7
2018-08-09T12:00:00Z;89.207;64.308;55.595;75.791;69.164;32.8;852.493;1.5;67.6;0.00;99901.2;0.0
2018-08-09T15:00:00Z;135.259;98.286;85.743;131.439;74.715;31.0;1504.408;1.7;76.1;0.00;100015.8;0.0
2018-08-09T18:00:00Z;134.959;97.854;85.241;127.999;72.730;29.8;1460.631;0.6;83.5;0.00;99949.6;0.0
2018-08-09T21:00:00Z;127.796;92.389;80.232;89.421;56.948;28.7;1289.656;1.5;92.2;0.00;99950.9;0.0
2018-08-10T00:00:00Z;110.521;79.341;68.428;48.926;49.358;31.1;915.187;1.6;74.2;0.00;100039.0;264.3
2018-08-10T03:00:00Z;50.612;35.985;30.498;16.623;12.380;33.5;368.763;1.0;58.4;0.04;100074.8;675.1
2018-08-10T06:00:00Z;41.247;29.255;24.551;12.565;5.760;35.3;293.734;1.2;48.1;0.00;99879.1;699.8
2018-08-10T09:00:00Z;40.316;28.621;23.929;14.920;9.364;36.0;288.724;1.6;39.6;0.00;99679.9;314.4
2018-08-10T12:00:00Z;77.541;55.839;47.825;63.568;66.361;32.6;714.873;2.3;58.8;0.00;99753.6;0.0
2018-08-10T15:00:00Z;115.977;84.001;72.631;114.088;68.451;30.8;1217.570;1.6;72.7;0.00;99855.9;0.0
2018-08-10T18:00:00Z;164.032;118.967;103.256;158.985;78.711;29.8;1738.089;1.3;82.5;0.00;99825.1;0.0
2018-08-10T21:00:00Z;177.231;128.390;111.476;125.377;72.311;29.1;1864.723;1.6;88.6;0.00;99788.0;0.0
2018-08-11T00:00:00Z;129.875;93.466;80.712;58.703;68.546;31.4;1181.237;2.5;71.7;0.00;99842.7;330.6
2018-08-11T03:00:00Z;47.003;33.437;28.126;15.090;9.602;34.8;347.225;2.1;52.6;0.00;99814.9;767.9
2018-08-11T06:00:00Z;45.514;32.296;26.996;12.622;5.683;35.7;293.149;1.0;49.5;0.00;99623.0;723.9
2018-08-11T09:00:00Z;45.350;32.218;27.000;15.588;9.564;36.1;299.152;1.4;43.1;0.00;99450.3;301.3
2018-08-11T12:00:00Z;93.792;67.627;58.095;77.054;76.520;33.1;866.914;1.5;61.6;0.00;99568.7;0.0
2018-08-11T15:00:00Z;129.824;93.872;81.097;119.422;77.414;31.6;1276.740;1.5;69.5;0.00;99640.7;0.0
2018-08-11T18:00:00Z;129.382;93.524;80.813;125.512;81.645;30.0;1268.673;1.5;74.0;0.00;99573.3;0.0
2018-08-11T21:00:00Z;146.174;105.469;91.177;100.862;72.829;28.8;1363.382;1.7;90.4;0.00;99563.4;0.0
2018-08-12T00:00:00Z;119.658;85.597;73.446;46.062;49.505;31.6;857.513;2.7;70.9;0.00;99644.8;322.1
2018-08-12T03:00:00Z;79.618;56.513;47.844;21.384;17.129;34.2;483.757;1.1;58.4;0.02;99633.1;736.7
2018-08-12T06:00:00Z;72.359;51.347;43.500;15.911;7.047;36.3;404.570;2.5;50.1;0.00;99426.6;696.0
2018-08-12T09:00:00Z;57.965;41.240;34.563;14.759;9.499;35.7;343.908;4.8;48.4;0.00;99263.1;293.7
2018-08-12T12:00:00Z;63.322;45.658;37.792;40.816;43.496;33.7;486.630;4.4;49.4;0.00;99370.4;0.0
2018-08-12T15:00:00Z;56.685;40.972;34.428;51.881;55.246;30.7;556.358;2.3;65.0;0.00;99511.3;0.0
2018-08-12T18:00:00Z;70.432;50.861;43.354;75.174;73.669;28.6;699.103;1.2;80.3;0.00;99488.2;0.0
2018-08-12T21:00:00Z;73.249;52.791;45.129;66.009;67.650;27.9;695.997;3.8;71.8;0.00;99487.4;0.0
2018-08-13T00:00:00Z;49.601;35.419;30.109;28.497;22.312;28.9;401.744;5.3;68.8;0.00;99520.5;262.2
2018-08-13T03:00:00Z;20.325;14.404;12.163;11.884;7.506;32.3;206.590;6.3;57.3;0.06;99495.0;632.8
2018-08-13T06:00:00Z;16.864;11.941;10.082;9.604;5.033;34.3;180.037;6.6;54.3;0.31;99296.0;597.0
2018-08-13T09:00:00Z;16.075;11.392;9.571;11.300;7.870;32.2;186.655;5.6;60.4;0.19;99276.9;218.9
2018-08-13T12:00:00Z;32.128;23.044;19.708;34.063;37.812;30.3;338.170;3.8;68.4;0.01;99431.0;0.0
2018-08-13T15:00:00Z;38.299;27.466;23.476;38.680;40.546;29.1;364.070;3.1;74.5;0.00;99543.1;0.0
2018-08-13T18:00:00Z;49.297;35.424;30.376;54.417;54.817;28.1;467.829;2.8;79.8;0.00;99554.3;0.0
2018-08-13T21:00:00Z;56.513;40.627;34.912;50.408;53.793;27.1;520.633;2.9;84.4;0.00;99605.0;0.0
2018-08-14T00:00:00Z;42.001;30.031;25.713;24.500;24.094;27.8;355.013;3.4;83.1;0.23;99733.5;219.5
2018-08-14T03:00:00Z;39.006;27.806;23.811;16.674;10.057;30.9;277.729;3.1;70.8;0.03;99803.8;508.1
2018-08-14T06:00:00Z;36.165;25.778;22.141;13.008;5.346;31.8;249.156;3.9;66.6;0.46;99687.7;513.6
2018-08-14T09:00:00Z;35.416;25.288;21.786;14.353;8.539;32.5;251.865;3.3;62.4;0.08;99586.5;265.9
2018-08-14T12:00:00Z;67.147;48.469;42.156;61.074;64.247;30.9;614.605;2.1;70.5;0.00;99700.2;0.0
2018-08-14T15:00:00Z;65.398;47.219;41.015;65.277;67.704;30.2;616.717;3.4;68.3;0.00;99813.4;0.0
2018-08-14T18:00:00Z;76.240;55.044;47.782;79.586;74.878;28.9;706.768;3.2;77.2;0.00;99838.3;0.0
2018-08-14T21:00:00Z;84.610;61.013;52.941;71.064;71.017;28.2;743.779;3.1;80.3;0.00;99866.7;0.0
2018-08-15T00:00:00Z;80.692;57.818;49.976;39.173;36.101;29.7;557.780;4.2;75.0;0.03;99981.1;271.6
2018-08-15T03:00:00Z;44.060;31.273;26.624;16.861;8.818;33.9;301.888;4.0;61.6;0.00;99996.2;676.6
2018-08-15T06:00:00Z;36.568;25.881;21.943;12.282;5.422;35.8;234.730;4.7;53.8;0.04;99781.6;652.1
2018-08-15T09:00:00Z;34.224;24.296;20.697;14.716;10.309;33.7;248.115;4.9;60.0;0.15;99723.6;260.8
2018-08-15T12:00:00Z;37.859;27.123;23.419;26.516;26.740;31.7;346.058;5.9;68.3;0.00;99917.1;0.0
2018-08-15T15:00:00Z;42.561;30.519;26.370;28.147;26.451;29.2;323.932;6.0;78.8;0.00;100007.9;0.0
2018-08-15T18:00:00Z;42.034;30.256;26.282;32.523;29.952;28.5;372.205;5.6;80.1;0.02;99942.8;0.0
2018-08-15T21:00:00Z;47.805;34.437;29.771;32.385;28.878;27.6;410.605;6.3;78.9;0.03;99959.2;0.0
2018-08-16T00:00:00Z;52.485;37.740;32.269;25.626;17.745;27.7;354.392;7.8;67.9;0.02;100084.5;212.7
2018-08-16T03:00:00Z;37.156;26.578;22.725;14.613;7.335;31.4;246.575;8.5;52.0;0.05;100104.4;503.3
2018-08-16T06:00:00Z;29.928;21.341;18.292;10.637;5.727;32.3;219.933;7.0;47.1;0.00;99973.4;531.1
2018-08-16T09:00:00Z;36.577;26.110;22.404;13.765;11.202;31.3;261.917;7.2;52.1;0.00;99918.8;220.2
2018-08-16T12:00:00Z;50.430;36.083;31.072;26.532;26.985;28.2;362.028;5.7;65.1;0.00;100055.9;0.0
2018-08-16T15:00:00Z;57.472;41.174;35.471;33.066;32.621;26.5;415.484;5.6;72.9;0.06;100104.5;0.0
2018-08-16T18:00:00Z;57.044;40.957;35.356;41.855;40.400;25.6;428.416;5.3;81.3;0.00;99954.5;0.0
2018-08-16T21:00:00Z;39.283;28.373;24.634;36.673;37.666;25.2;392.507;5.2;84.9;0.00;99900.8;0.0
2018-08-17T00:00:00Z;38.118;27.348;23.626;26.630;21.934;27.8;355.134;9.0;75.4;0.00;99868.1;214.4
2018-08-17T03:00:00Z;39.266;28.031;24.074;18.618;13.500;28.9;322.967;8.5;69.9;0.12;99854.9;361.0
2018-08-17T06:00:00Z;50.536;35.938;30.706;20.583;15.994;26.4;331.715;7.9;83.9;0.46;99685.2;281.3
2018-08-17T09:00:00Z;45.708;32.577;27.916;21.783;19.344;25.5;325.254;6.7;89.3;1.19;99540.8;82.3
2018-08-17T12:00:00Z;37.766;26.983;23.169;21.840;21.103;25.6;300.429;6.7;82.4;0.20;99522.5;0.0
2018-08-17T15:00:00Z;26.355;18.950;16.380;24.533;24.355;24.9;284.545;6.7;89.3;0.59;99430.8;0.0
2018-08-17T18:00:00Z;37.544;26.879;23.138;28.784;25.706;24.9;325.069;6.4;89.2;0.93;99301.4;0.0
2018-08-17T21:00:00Z;37.936;27.156;23.385;28.142;24.473;25.4;327.072;6.4;84.0;0.31;99286.9;0.0
2018-08-18T00:00:00Z;41.678;29.804;25.668;27.541;25.019;25.9;332.414;6.1;77.7;0.03;99432.8;162.7
2018-08-18T03:00:00Z;51.874;36.994;31.838;28.373;25.861;28.4;346.626;6.8;69.5;0.04;99530.3;466.7
2018-08-18T06:00:00Z;59.487;42.298;36.291;25.310;23.442;27.1;344.220;7.1;72.4;0.09;99445.7;335.3
2018-08-18T09:00:00Z;54.906;39.067;33.515;25.169;24.364;28.1;326.841;5.1;67.2;0.00;99390.3;98.7
2018-08-18T12:00:00Z;47.141;33.702;29.002;33.200;34.641;27.4;338.053;2.9;69.9;0.00;99499.9;0.0
2018-08-18T15:00:00Z;44.177;31.793;27.594;43.934;44.535;25.9;401.142;4.7;83.4;0.47;99578.8;0.0
2018-08-18T18:00:00Z;42.002;30.250;26.279;43.616;43.817;26.1;390.241;5.4;82.4;0.07;99555.1;0.0
2018-08-18T21:00:00Z;45.871;33.068;28.746;47.852;47.497;25.8;431.203;4.3;79.6;0.00;99635.1;0.0
2018-08-19T00:00:00Z;69.197;49.680;43.062;49.097;40.794;27.2;540.647;4.9;76.5;0.00;99739.8;241.4
2018-08-19T03:00:00Z;59.245;42.163;36.243;23.165;18.399;31.0;355.014;4.7;62.2;0.18;99765.8;655.0
2018-08-19T06:00:00Z;38.790;27.562;23.645;12.954;6.844;32.9;253.289;4.4;53.9;0.19;99597.3;546.6
2018-08-19T09:00:00Z;38.044;27.114;23.374;17.605;12.657;31.7;273.240;2.9;58.0;0.07;99629.1;197.7
2018-08-19T12:00:00Z;126.096;91.214;79.487;100.867;54.938;28.1;1156.192;1.2;78.5;0.01;99756.2;0.0
2018-08-19T15:00:00Z;202.370;147.010;128.505;173.684;61.812;26.7;2086.483;1.3;85.1;0.00;99914.7;0.0
2018-08-19T18:00:00Z;127.731;92.564;80.821;127.485;70.738;25.6;1389.895;1.9;88.6;0.00;99894.8;0.0
2018-08-19T21:00:00Z;62.626;45.334;39.565;69.377;64.841;24.5;761.314;1.6;91.4;0.00;99927.1;0.0
2018-08-20T00:00:00Z;41.439;29.822;25.924;33.501;26.593;26.2;459.371;2.6;79.6;0.00;100041.7;316.7
2018-08-20T03:00:00Z;24.295;17.402;15.084;15.856;10.435;29.8;291.408;3.5;65.8;0.00;100050.6;797.1
2018-08-20T06:00:00Z;22.551;16.108;13.919;13.132;8.545;32.5;231.675;4.9;54.8;0.00;99844.9;721.1
2018-08-20T09:00:00Z;25.915;18.529;16.003;18.131;13.817;31.2;249.868;4.8;56.4;0.00;99750.2;273.2
2018-08-20T12:00:00Z;40.924;29.481;25.614;41.200;45.778;28.4;413.427;2.3;71.4;0.00;99845.1;0.0
2018-08-20T15:00:00Z;55.070;39.725;34.574;58.988;59.127;27.3;518.978;4.1;75.9;0.00;99904.2;0.0
2018-08-20T18:00:00Z;68.756;49.624;43.227;74.208;64.782;25.6;619.803;2.2;85.3;0.00;99851.1;0.0
2018-08-20T21:00:00Z;80.900;58.421;50.914;73.656;59.157;24.6;721.779;1.9;90.6;0.00;99821.3;0.0
2018-08-21T00:00:00Z;79.187;56.849;49.384;43.909;38.567;26.7;568.920;3.3;78.4;0.00;99925.9;322.1
2018-08-21T03:00:00Z;47.027;33.586;29.081;16.841;11.117;30.2;301.580;2.7;60.7;0.00;99934.1;807.1
2018-08-21T06:00:00Z;39.522;28.184;24.344;12.406;5.747;32.4;248.478;2.6;52.3;0.00;99719.3;775.4
2018-08-21T09:00:00Z;37.083;26.470;22.818;14.720;9.924;32.2;242.039;4.0;49.1;0.00;99632.4;296.3
2018-08-21T12:00:00Z;68.855;49.666;43.141;59.886;65.610;28.9;605.412;4.1;63.4;0.00;99785.9;0.0
2018-08-21T15:00:00Z;54.674;39.406;34.212;52.870;55.218;27.9;506.808;4.8;73.0;0.00;99907.1;0.0
2018-08-21T18:00:00Z;64.207;46.282;40.196;63.221;63.410;26.4;574.788;3.3;81.1;0.00;99840.3;0.0
2018-08-21T21:00:00Z;81.972;59.130;51.378;70.718;65.408;25.8;725.681;2.5;82.9;0.00;99826.7;0.0
2018-08-22T00:00:00Z;83.045;59.547;51.527;45.310;39.911;27.1;582.434;3.0;77.0;0.00;99961.8;258.6
2018-08-22T03:00:00Z;56.475;40.148;34.320;17.103;12.156;30.1;307.100;3.0;62.3;0.16;100019.1;643.1
2018-08-22T06:00:00Z;43.177;30.695;26.249;11.791;5.782;32.9;257.913;3.9;48.5;0.01;99800.9;668.8
2018-08-22T09:00:00Z;38.649;27.499;23.510;13.942;10.486;31.3;268.578;6.3;55.0;0.00;99706.6;280.7
2018-08-22T12:00:00Z;50.584;36.226;31.133;35.635;38.467;28.3;422.855;5.6;67.8;0.00;99913.4;0.0
2018-08-22T15:00:00Z;49.623;35.599;30.449;39.022;37.892;27.0;430.902;5.2;75.4;0.00;99980.6;0.0
2018-08-22T18:00:00Z;58.241;41.888;34.892;44.397;41.389;26.2;454.923;4.4;78.8;0.00;99954.9;0.0
2018-08-22T21:00:00Z;74.460;53.853;44.233;44.639;40.903;25.5;517.275;4.2;83.4;0.00;99951.4;0.0
2018-08-23T00:00:00Z;86.540;62.240;51.290;33.851;24.983;26.8;518.333;4.5;75.3;0.00;100111.6;274.8
2018-08-23T03:00:00Z;54.618;38.737;31.628;17.096;6.996;30.7;396.049;4.7;55.4;0.00;100136.4;694.8
2018-08-23T06:00:00Z;50.171;35.659;28.706;12.585;5.944;32.3;344.187;5.1;47.2;0.05;99992.1;656.0
2018-08-23T09:00:00Z;56.906;40.897;33.248;15.491;11.115;30.9;376.333;5.6;53.0;0.00;99889.9;210.0
2018-08-23T12:00:00Z;72.976;52.925;43.798;35.496;34.149;28.7;541.195;4.8;63.0;0.00;100012.4;0.0
2018-08-23T15:00:00Z;66.112;48.003;40.289;51.603;48.552;26.4;660.387;3.8;66.8;0.00;100126.4;0.0
2018-08-23T18:00:00Z;78.691;57.200;48.759;82.206;80.247;24.6;869.997;2.8;77.1;0.00;100091.9;0.0
2018-08-23T21:00:00Z;94.995;69.026;59.468;88.464;84.329;23.3;1100.518;2.0;83.9;0.00;100095.6;0.0
2018-08-24T00:00:00Z;81.486;58.788;50.723;48.992;51.059;25.8;895.251;3.2;67.0;0.00;100239.3;258.9
2018-08-24T03:00:00Z;36.785;26.277;22.368;17.685;9.323;29.7;508.280;3.3;49.2;0.00;100272.9;576.9
2018-08-24T06:00:00Z;36.415;25.923;21.634;13.544;5.697;32.0;427.226;3.0;40.2;0.00;100084.3;589.7
2018-08-24T09:00:00Z;40.098;28.676;23.664;15.862;9.858;32.4;429.459;3.4;38.9;0.00;99945.2;254.3
